text,hate_label,english_translation,label,post_id
@USER එන් පී එම් එකේ ප්‍රතිපත්ති බලලා...ඒ පත්වෙන උදවිය මොන වගේද කියලා බලලා බුද්ධිමත් මිනිස්සු ඒක තෝරාගනීවි.. ඉතුරු අය මේ ලංකාවේ අවුරුදු හැත්ත එකක් වුන විදිහට කොච්චර කැත වැඩ කලත් අපේ මහ එකා තමයි රට ගොඩ ගනනේ කියල හිතලා දූෂිත දේශපාලකයින්ටම ඡන්ද දේවි.,NOT,@Ser En PM policies ....,1,1179915871948611584
@USER @USER  @USER  ප්‍රභාකරන්ටත් උත්තමයෙක් කියපු රට කන තොපිලා මහින්දගේ හොරු රැලටම පලයන්....,HOF,@Ser @ser @ser @ser @ser @ser,0,629618085540966400
"@USER @USER නැ බන් තාම. කාට හරි දාගන්න කියලා අත ඇරියා බන් ,උබගේ පොන්න රනිලා දිනන නිසා මට දුකයි රට ගැන ,මට කන දෙයක්වත් ඇගට අල්ලන්නේ නෑ බන්.",HOF,"@Ser @User no bun.I'm not sad that I win the country and something about the country, because you win the person to someone to date.",0,633200937427845120
"උනුත් එකයි තොපි රෙදි නැතුව කඩේ යන මුනුත් එකයි. උන් රුපියල් මිළියන 661. හම්බන්තොට වරායේ ගල අයින්කරන්න $ මිළියන 40 වියදම්කරා මහින්ද. #සෆේල් චීන ගූනැවට $ මිළියන 7 ගෙවනවා. ඔක්කොම රු. මිලියන 9,400. බැලුවම උන් හොඳයිනේ මුන්ට වඩා. මොන හිඟන ජීවිතද #ගොන්බයියෝ  @USER  @USER Charith @USER  · 25 Nov 2021 යහපාලනය මුල් සැලසුමේ වහලයේ නෙළුම් මල හැඩය ශාක පත්‍රයක හැඩයට වෙනස් කරන්න රුපියල් මිලියන 661ක් වියදම් කළා - @USER   මොන හිඟන ජීවිතද @USER @USER  twitter.com/KamilaWDias/st… Show this thread",HOF,"But the same is the milk of the shop without clothes.They rupees Rs. 661. Remove the stone of the Hambantota port cost Rs. 40# Sappiel pays $ 7 millions.All Rs.9,400 million.Looking like you are good.What... show this thread",0,1464561267947892741
@USER @USER  හා හා ඩාලින්  @USER  @USER  @USER අන්න අරයට තැන්කූ කියන්න,NOT,@Ser @ser and and Dalin @user @user @user,1,605338045722664960
පයිය කොට හැමෝටම රිදිලා නේද.?,HOF,Pyri and hurt everyone.?,0,1425726494911860739
ජීවත් වෙන්නේ කොහොමද ඔබගෙන් මිදිලා මේ සන්සාරේ ඔබේ සතුටයි මට ඕනා   කියාවි කියලා හිතන් ඇත්තේ ඒකි.. පව්,NOT,"It's been the case with you how to get rid of you, I think I should be happy.",1,981979355470413825
@USER තෝ යාකෝ බැලුවොත් හදේ නෙ,NOT,@User tho like next to Yu,1,859652077823434753
ඒත් පබාගේ පස්ස නම්... ඉස්සෝ කොටුවක් උනත් දාන්න පුලාම්  Fifty Shades Crazy @USER  · 13 Dec 2018 පස්සෙ ඉත්තෑවො කියනවට වඩා ලේසි  සහ ගැලපෙනවා පස්සෙ ඉස්සෙක් කිව්වනං   <,HOF,But after Paba's afterboys ... it is a fort ...,0,1073271775583100928
@USER  @USER  14 others සොලි ඩාලින් පේනවනේ මම හරි බීසී උනා,NOT,@Ser @user 14 Othety Soley Dalin I was right,1,1361898990019764224
@USER තමන්ගේ අම්මාගේ සහොදරිගේ නැති දෙයක් මෙ දරුවාගේ ඇති..එකයි මිනිස්සු මෙච්චර දෙවල් මෙ දරුවට කියන්නෙ..ඇග හැදුනට කටෙ කිරි සුවද ගියපු නැති දරුවෙක්ට මෙහෙම කියන උන්ව..ප්‍රසිද්ධියේ ඇදුම් ගලවලා වෙඩි තියන්න ඔන..මෙවගේ සක්කිලි හිංදා තමයි දරුවෙක්ටවත් ඉන්න නැත්තෙ..,HOF,"@Ser's Horn's Horn's Horny, the child is like a child who is not healing milk in the mouth..",0,1270545846208098305
රට ජාතිය ආගමට අපහාස උපහාස කරන අවජාතක පොන්න පරපුරේ රනිල්ගේ චූ කොල්ලෙක්: දිල්හාන් මලිත්/ URL,HOF,"Ranil's Choir's Chore boy in Ranil, Ranil, who is lawful of the nation of religion, is a cheer of Ranil: Dilhan Malith / URL",0,758235801771704320
මේ තඩි කොටියාට විරැද්ධව නීතිය කෝා්ා්.......... ?????,HOF,Availability of this tad tiger is coordy ......... ????,0,752804543939776513
@USER ගැඹුර දෝන් කාර දෙනවා ඩාලින්,NOT,Depree Donnes Garn Karin Dalin,1,1129654783097225218
ඔබට සතුටුද දැන් රටට වින කරන පොන්න හැතිකරය !!! URL,HOF,You are happy to have the country now !!!URL,0,784245948306173952
පයිය බිහි වීම.  පුරාණ රාවණ සෙල් ලිපි වලට අනුව රාවණ රජුගේ ලිංගය විශාල යන්ත්‍රයක් වැනිය.  පස් යොදුනක් දිග+ඉන්නක් වැනි+යන්ත්‍රය = පයිය  මේ සෙල්ලිපි අද්‍යනය කිරීමෙන් පසු අපට හැගී යන්නේ රාවණා රජුගේ ලිංගය අති විශාල වූවා පමණක් නොව එය සීතා වැනි ස්ත්‍රියකට කිසි සේත් දරා ගත නොහැකි බවයි.,NOT,"Being the formation of the flavard.According to ancient Rawana, the gender of the King Rawana is like a large machine.There is a long deployment, like a long-standing machine, that the gender of the King of Rawana cannot afford to bear it.",1,1262026370839871490
"@USER අනේ .කේ.. කරල පෙන්නපන්කො බූරුවා, තෝ හිතුවද ක්‍රිකට් තොගෙ අප්පගෙ බූදලයක් කියල,",HOF,@Useer ..K.,0,1354053924043550720
මැච් එක ඉවර වෙලා පහලට ආවා ප්ලේයර්ස්ලා බලන්න කියලා.අම්මට උඩු මගේ ගාවම පට්ට කෑල්ලක් හිටියා..සුප්පා.. ඇහැක් එහෙම... URL,NOT,"The match was over, I had to see Patties. Inapples, who can be the URL.",1,627554743284576256
"කළුවරේ ගෙදර එද්දි සඳුනි අක්ක කියල හිතාගෙන කෙල්ලෙක්ගෙන් ""යන්න එනවද"" ඇහුව  ඒකි හා කිව්ව.  එක්කන් ඇවිත් බහිද්දි... URL",NOT,"It is said, ""Are you coming from a girl, who think the Sanduni sins of the dark?""Within ... URL",1,863030105525768192
@USER කැත වැඩක් කලා ඒයිඅර ගානුටික. දවසක් මම ෆ්‍රී වෙලාවක whatsApp group එක්ක මැසේජ් කලා. එතකොට එකේක්කෙනා කියන ඒවට ඉතින් හිනා යනවනෙ. ඉතින් මම තනියෙන් ඉඳගෙන කටත් ඇරගෙන හිනා වෙවී මැසේජ් කරනවා. ඒ අක්කෙක් හොරෙන්කරලා,NOT,@Suer ugly work was made of hey.One day I made messappu with the WhatsApp Group of a time.Then the name of the party is laughing.So I sit alone and laughing and laugh.That actor shrugs,1,1286683741541355522
එන්න එන්නම එපා කරවනවා!! නපුන්සක Thilanga Sumathipala ගොං පොන්නයා!! මකබෑවිලා යන්නේ නෑ නේ පාරේ බල්ලේක් වගේ මූව!! තූ නොදකින්!!!  URL,HOF,Overcoming the way !!Napunas Thilanga Sumathipala Gong !!You're not going on like a dog on the road !!Don't go !!!URL,0,1098507668589821953
බල්ලා පිදුරූ කන්නෙත් නෑ   කන ගොනාට ..... දෙන්නෙත් නෑ  ඕකයි පින්වතුනී ලෝක ස්වභාවය,NOT,Don't give bulls in the pinna ..... do not give ......,1,940165479313707009
දෙමළ බෙදුම්වාදීන්ගේ $ වලට රටපාවාදෙන මුසලයා ලියුදේ කවුරුත් දැනගත යුතුමයි URL  #lka  #sriLanka #Galle  @USER  @USER,HOF,Noone should know the musliple who is infected to the $ in $ of Tamil separatists.,0,796879095577661441
